Word_Offset	Word	POS	Sense_no	Gloss	Class	Prediction_Value	EndMarker(##)
9249	रङ्ग_भवन	NOUN	2	महल में आमोद-प्रमोद या भोगविलास के किए बना हुआ स्थान 	future	0.949	##
9249	रङ्ग_महल	NOUN	2	महल में आमोद-प्रमोद या भोगविलास के किए बना हुआ स्थान 	future	0.949	##
9896	रङ्गभवन	NOUN	1	महल में आमोद-प्रमोद या भोगविलास के किए बना हुआ स्थान 	future	0.949	##
470	रङ्गभूमि	NOUN	2	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
9896	रङ्गमहल	NOUN	1	महल में आमोद-प्रमोद या भोगविलास के किए बना हुआ स्थान 	future	0.949	##
7894	रङ्गविद्याधर	NOUN	1	नाटक में अभिनय करने वाला व्यक्ति 	neutral	0.646	##
7791	रङ्गसाज	NOUN	2	रंग बनाने वाला व्यक्ति 	neutral	0.994	##
7791	रङ्गसाज़	NOUN	2	रंग बनाने वाला व्यक्ति 	neutral	0.994	##
7791	रङ्गावतारक	NOUN	2	नाटक में अभिनय करने वाला व्यक्ति 	neutral	0.646	##
7894	रङ्गावतारी	NOUN	1	नाटक में अभिनय करने वाला व्यक्ति 	neutral	0.646	##
36892	रचन-सूत्र	NOUN	1	किसी अणु में परमाणु की रचना दिखाने वाला विस्तारित सूत्र 	future	0.583	##
148	रचना	NOUN	6	गढ़ने के बाद प्राप्त होने वाला रूप 	future	0.991	##
6259	रचनाकार	NOUN	1	रचना या निर्माण करने या बनाने वाला 	neutral	0.991	##
6259	रचयिता	NOUN	1	रचना या निर्माण करने या बनाने वाला 	neutral	0.991	##
6259	रचेता	NOUN	1	रचना या निर्माण करने या बनाने वाला 	neutral	0.991	##
3906	रज	NOUN	1	स्त्रियों तथा स्तनपायी मादा जंतुओं की जननेन्द्रिय या योनि से प्रति मास तीन चार दिन तक निकलनेवाला रक्त आदि 	past	0.995	##
3148	रजत-पात्र	NOUN	1	वह बरतन जो चाँदी का बना हो 	present	0.993	##
3148	रजत_पात्र	NOUN	1	वह बरतन जो चाँदी का बना हो 	present	0.993	##
1527	रजत_मुद्रा	NOUN	1	वह सिक्का जो चाँदी का बना हो 	present	0.994	##
3148	रजतपात्र	NOUN	1	वह बरतन जो चाँदी का बना हो 	present	0.993	##
2025	रजनी	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
2196	रजनीनाथ	NOUN	1	पृथ्वी के चारों ओर चक्कर लगाने वाला एक उपग्रह 	future	0.971	##
2196	रजनीश	NOUN	1	पृथ्वी के चारों ओर चक्कर लगाने वाला एक उपग्रह 	future	0.971	##
11018	रजोनिवृत्ति	NOUN	2	स्त्रियों का मासिक धर्म बंद होने का समय 	neutral	0.975	##
6097	रञ्जक	NOUN	4	मेंहदी की पत्तियों को पीसकर बनाया हुआ लेप 	neutral	0.823	##
4741	रण-भूमि	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
4741	रण-स्थल	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
1044	रण_वाद्य	NOUN	1	वह वाद्य जो युद्ध के समय बजाया जाता है 	past	0.625	##
4741	रण_स्थल	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
