

=== Predictions on test data ===

 inst#     actual  predicted error prediction
 14118        1:? 1:temporal       0.844 
 14119        1:? 1:temporal       0.583 
 14120        1:? 1:temporal       0.592 
 14121        1:? 2:atempora       0.593 
 14122        1:? 2:atempora       0.558 
 14123        1:? 1:temporal       0.555 
 14124        1:? 1:temporal       0.547 
 14125        1:? 2:atempora       0.581 
 14126        1:? 1:temporal       0.66 
 14127        1:? 1:temporal       0.61 
 14128        1:? 1:temporal       0.569 
 14129        1:? 1:temporal       0.534 
 14130        1:? 1:temporal       0.677 
 14131        1:? 1:temporal       0.545 
 14132        1:? 1:temporal       0.547 
 14133        1:? 1:temporal       0.566 
 14134        1:? 1:temporal       0.578 
 14135        1:? 2:atempora       0.866 
 14136        1:? 1:temporal       0.547 
 14137        1:? 2:atempora       0.538 
 14138        1:? 2:atempora       0.778 
 14139        1:? 2:atempora       0.658 
 14140        1:? 1:temporal       0.598 
 14141        1:? 2:atempora       0.721 
 14142        1:? 1:temporal       0.702 
 14143        1:? 1:temporal       0.695 
 14144        1:? 2:atempora       0.549 
 14145        1:? 1:temporal       0.606 
 14146        1:? 2:atempora       0.571 
 14147        1:? 1:temporal       0.679 
 14148        1:? 2:atempora       0.594 
 14149        1:? 2:atempora       0.533 
 14150        1:? 1:temporal       0.583 
 14151        1:? 1:temporal       0.5 
 14152        1:? 2:atempora       0.841 
 14153        1:? 1:temporal       0.5 
 14154        1:? 1:temporal       0.5 
 14155        1:? 2:atempora       0.536 
 14156        1:? 2:atempora       0.816 
 14157        1:? 1:temporal       0.542 
 14158        1:? 2:atempora       0.626 
 14159        1:? 1:temporal       0.592 
 14160        1:? 1:temporal       0.659 
 14161        1:? 1:temporal       0.632 
 14162        1:? 2:atempora       0.609 
 14163        1:? 1:temporal       0.761 
 14164        1:? 2:atempora       0.765 
 14165        1:? 2:atempora       0.705 
 14166        1:? 1:temporal       0.641 
 14167        1:? 2:atempora       0.589 
 14168        1:? 1:temporal       0.547 
 14169        1:? 2:atempora       0.526 
 14170        1:? 1:temporal       0.604 
 14171        1:? 2:atempora       0.61 
 14172        1:? 2:atempora       0.543 
 14173        1:? 1:temporal       0.51 
 14174        1:? 2:atempora       0.534 
 14175        1:? 1:temporal       0.5 
 14176        1:? 2:atempora       0.802 
 14177        1:? 1:temporal       0.583 
 14178        1:? 1:temporal       0.672 
 14179        1:? 2:atempora       0.768 
 14180        1:? 1:temporal       0.73 
 14181        1:? 2:atempora       0.87 
 14182        1:? 2:atempora       0.698 
 14183        1:? 1:temporal       0.67 
 14184        1:? 2:atempora       0.928 
 14185        1:? 2:atempora       0.67 
 14186        1:? 1:temporal       0.761 
 14187        1:? 1:temporal       0.518 
 14188        1:? 1:temporal       0.566 
 14189        1:? 2:atempora       0.578 
 14190        1:? 1:temporal       0.547 
 14191        1:? 2:atempora       0.666 
 14192        1:? 1:temporal       0.604 
 14193        1:? 1:temporal       0.656 
 14194        1:? 1:temporal       0.578 
 14195        1:? 1:temporal       0.526 
 14196        1:? 2:atempora       0.6 
 14197        1:? 1:temporal       0.602 
 14198        1:? 2:atempora       0.536 
 14199        1:? 2:atempora       0.609 
 14200        1:? 2:atempora       0.662 
 14201        1:? 2:atempora       0.566 
 14202        1:? 2:atempora       0.538 
 14203        1:? 1:temporal       0.6 
 14204        1:? 2:atempora       0.65 
 14205        1:? 1:temporal       0.762 
 14206        1:? 1:temporal       0.672 
 14207        1:? 2:atempora       0.562 
 14208        1:? 2:atempora       0.811 
 14209        1:? 1:temporal       0.606 
 14210        1:? 1:temporal       0.703 
 14211        1:? 1:temporal       0.687 
 14212        1:? 1:temporal       0.611 
 14213        1:? 2:atempora       0.677 
 14214        1:? 2:atempora       0.557 
 14215        1:? 2:atempora       0.784 
 14216        1:? 1:temporal       0.632 
 14217        1:? 2:atempora       0.521 
 14218        1:? 2:atempora       0.538 
 14219        1:? 2:atempora       0.697 
 14220        1:? 1:temporal       0.672 
 14221        1:? 1:temporal       0.644 
 14222        1:? 1:temporal       0.583 
 14223        1:? 2:atempora       0.859 
 14224        1:? 1:temporal       0.51 
 14225        1:? 1:temporal       0.762 
 14226        1:? 2:atempora       0.538 
 14227        1:? 2:atempora       0.666 
 14228        1:? 2:atempora       0.723 
 14229        1:? 1:temporal       0.687 
 14230        1:? 1:temporal       0.733 
 14231        1:? 2:atempora       0.666 
 14232        1:? 1:temporal       0.509 
 14233        1:? 2:atempora       0.951 
 14234        1:? 2:atempora       0.714 
 14235        1:? 2:atempora       0.765 
 14236        1:? 2:atempora       0.588 
 14237        1:? 2:atempora       0.605 
 14238        1:? 1:temporal       0.666 
 14239        1:? 1:temporal       0.643 
 14240        1:? 2:atempora       0.523 
 14241        1:? 2:atempora       0.65 
 14242        1:? 1:temporal       0.521 
 14243        1:? 2:atempora       0.697 
 14244        1:? 1:temporal       0.525 
 14245        1:? 2:atempora       0.64 
 14246        1:? 1:temporal       0.787 
 14247        1:? 2:atempora       0.554 
 14248        1:? 2:atempora       0.72 
 14249        1:? 2:atempora       0.742 
 14250        1:? 2:atempora       0.64 
 14251        1:? 2:atempora       0.569 
 14252        1:? 1:temporal       0.632 
 14253        1:? 1:temporal       0.643 
 14254        1:? 1:temporal       0.602 
 14255        1:? 1:temporal       0.646 
 14256        1:? 1:temporal       0.58 
 14257        1:? 2:atempora       0.947 
 14258        1:? 2:atempora       0.572 
 14259        1:? 2:atempora       0.714 
 14260        1:? 1:temporal       0.643 
 14261        1:? 2:atempora       0.619 
 14262        1:? 2:atempora       0.558 
 14263        1:? 2:atempora       0.548 
 14264        1:? 1:temporal       0.565 
 14265        1:? 1:temporal       0.581 
 14266        1:? 2:atempora       0.558 
 14267        1:? 2:atempora       0.529 
 14268        1:? 1:temporal       0.706 
 14269        1:? 1:temporal       0.674 
 14270        1:? 2:atempora       0.659 
 14271        1:? 2:atempora       0.617 
 14272        1:? 1:temporal       0.529 
 14273        1:? 1:temporal       0.749 
 14274        1:? 1:temporal       0.583 
 14275        1:? 2:atempora       0.543 
 14276        1:? 2:atempora       0.683 
 14277        1:? 1:temporal       0.583 
 14278        1:? 2:atempora       0.825 
 14279        1:? 2:atempora       0.523 
 14280        1:? 2:atempora       0.567 
 14281        1:? 1:temporal       0.542 
 14282        1:? 1:temporal       0.547 
 14283        1:? 1:temporal       0.556 
 14284        1:? 1:temporal       0.583 
 14285        1:? 2:atempora       0.725 
 14286        1:? 2:atempora       0.509 
 14287        1:? 1:temporal       0.77 
 14288        1:? 2:atempora       0.563 
 14289        1:? 1:temporal       0.674 
 14290        1:? 1:temporal       0.665 
 14291        1:? 2:atempora       0.538 
 14292        1:? 1:temporal       0.513 
 14293        1:? 1:temporal       0.586 
 14294        1:? 1:temporal       0.547 
 14295        1:? 1:temporal       0.578 
 14296        1:? 1:temporal       0.527 
 14297        1:? 1:temporal       0.521 
 14298        1:? 1:temporal       0.669 
 14299        1:? 1:temporal       0.754 
 14300        1:? 1:temporal       0.596 
 14301        1:? 1:temporal       0.562 
 14302        1:? 2:atempora       0.535 
 14303        1:? 2:atempora       0.697 
 14304        1:? 2:atempora       0.538 
 14305        1:? 2:atempora       0.871 
 14306        1:? 2:atempora       0.563 
 14307        1:? 1:temporal       0.5 
 14308        1:? 1:temporal       0.548 
 14309        1:? 1:temporal       0.687 
 14310        1:? 1:temporal       0.527 
 14311        1:? 1:temporal       0.565 
 14312        1:? 2:atempora       0.554 
 14313        1:? 1:temporal       0.547 
 14314        1:? 2:atempora       0.604 
 14315        1:? 1:temporal       0.643 
 14316        1:? 1:temporal       0.603 
 14317        1:? 2:atempora       0.951 
 14318        1:? 2:atempora       0.775 
 14319        1:? 2:atempora       0.65 
 14320        1:? 1:temporal       0.643 
 14321        1:? 1:temporal       0.797 
 14322        1:? 1:temporal       0.727 
 14323        1:? 2:atempora       0.528 
 14324        1:? 1:temporal       0.643 
 14325        1:? 1:temporal       0.684 
 14326        1:? 2:atempora       0.596 
 14327        1:? 2:atempora       0.538 
 14328        1:? 2:atempora       0.689 
 14329        1:? 1:temporal       0.603 
 14330        1:? 2:atempora       0.722 
 14331        1:? 1:temporal       0.544 
 14332        1:? 1:temporal       0.634 
 14333        1:? 1:temporal       0.583 
 14334        1:? 1:temporal       0.672 
 14335        1:? 1:temporal       0.564 
 14336        1:? 1:temporal       0.522 
 14337        1:? 1:temporal       0.539 
 14338        1:? 2:atempora       0.653 
 14339        1:? 2:atempora       0.564 
 14340        1:? 2:atempora       0.832 
 14341        1:? 1:temporal       0.672 
 14342        1:? 1:temporal       0.542 
 14343        1:? 1:temporal       0.547 
 14344        1:? 1:temporal       0.58 
 14345        1:? 2:atempora       0.619 
 14346        1:? 2:atempora       0.568 
 14347        1:? 2:atempora       0.53 
 14348        1:? 2:atempora       0.528 
 14349        1:? 2:atempora       0.779 
 14350        1:? 2:atempora       0.61 
 14351        1:? 1:temporal       0.547 
 14352        1:? 1:temporal       0.566 
 14353        1:? 2:atempora       0.816 
 14354        1:? 1:temporal       0.58 
 14355        1:? 1:temporal       0.583 
 14356        1:? 1:temporal       0.56 
 14357        1:? 1:temporal       0.685 
 14358        1:? 2:atempora       0.618 
 14359        1:? 1:temporal       0.731 
 14360        1:? 2:atempora       0.873 
 14361        1:? 2:atempora       0.506 
 14362        1:? 1:temporal       0.711 
 14363        1:? 1:temporal       0.543 
 14364        1:? 1:temporal       0.643 
 14365        1:? 2:atempora       0.781 
 14366        1:? 1:temporal       0.547 
 14367        1:? 1:temporal       0.734 
 14368        1:? 1:temporal       0.514 
 14369        1:? 1:temporal       0.675 
 14370        1:? 1:temporal       0.555 
 14371        1:? 1:temporal       0.634 
 14372        1:? 2:atempora       0.587 
 14373        1:? 1:temporal       0.721 
 14374        1:? 2:atempora       0.67 
 14375        1:? 2:atempora       0.824 
 14376        1:? 1:temporal       0.583 
 14377        1:? 1:temporal       0.583 
 14378        1:? 2:atempora       0.887 
 14379        1:? 1:temporal       0.672 
 14380        1:? 1:temporal       0.562 
 14381        1:? 1:temporal       0.616 
 14382        1:? 1:temporal       0.635 
 14383        1:? 1:temporal       0.654 
 14384        1:? 1:temporal       0.539 
 14385        1:? 2:atempora       0.722 
 14386        1:? 1:temporal       0.576 
 14387        1:? 1:temporal       0.63 
 14388        1:? 1:temporal       0.547 
 14389        1:? 2:atempora       0.541 
 14390        1:? 1:temporal       0.571 
 14391        1:? 2:atempora       0.574 
 14392        1:? 1:temporal       0.73 
 14393        1:? 1:temporal       0.761 
 14394        1:? 1:temporal       0.513 
 14395        1:? 2:atempora       0.758 
 14396        1:? 2:atempora       0.538 
 14397        1:? 1:temporal       0.576 
 14398        1:? 1:temporal       0.547 
 14399        1:? 1:temporal       0.556 
 14400        1:? 1:temporal       0.539 
 14401        1:? 2:atempora       0.642 
 14402        1:? 1:temporal       0.672 
 14403        1:? 1:temporal       0.61 
 14404        1:? 1:temporal       0.556 
 14405        1:? 1:temporal       0.54 
 14406        1:? 1:temporal       0.547 
 14407        1:? 2:atempora       0.844 
 14408        1:? 1:temporal       0.641 
 14409        1:? 2:atempora       0.669 
 14410        1:? 2:atempora       0.606 
 14411        1:? 2:atempora       0.716 
 14412        1:? 2:atempora       0.511 
 14413        1:? 1:temporal       0.538 
 14414        1:? 2:atempora       0.772 
 14415        1:? 1:temporal       0.672 
 14416        1:? 1:temporal       0.593 
 14417        1:? 1:temporal       0.643 
 14418        1:? 1:temporal       0.584 
 14419        1:? 2:atempora       0.765 
 14420        1:? 1:temporal       0.575 
 14421        1:? 1:temporal       0.607 
 14422        1:? 1:temporal       0.621 
 14423        1:? 2:atempora       0.792 
 14424        1:? 2:atempora       0.745 
 14425        1:? 1:temporal       0.5 
 14426        1:? 1:temporal       0.583 
 14427        1:? 2:atempora       0.517 
 14428        1:? 1:temporal       0.677 
 14429        1:? 1:temporal       0.721 
 14430        1:? 2:atempora       0.593 
 14431        1:? 1:temporal       0.583 
 14432        1:? 1:temporal       0.536 
 14433        1:? 2:atempora       0.788 
 14434        1:? 2:atempora       0.582 
 14435        1:? 2:atempora       0.729 
 14436        1:? 1:temporal       0.767 
 14437        1:? 1:temporal       0.607 
 14438        1:? 1:temporal       0.822 
 14439        1:? 1:temporal       0.802 
 14440        1:? 2:atempora       0.83 
 14441        1:? 1:temporal       0.838 
 14442        1:? 2:atempora       0.784 
 14443        1:? 1:temporal       0.547 
 14444        1:? 1:temporal       0.568 
 14445        1:? 1:temporal       0.5 
 14446        1:? 1:temporal       0.574 
 14447        1:? 2:atempora       0.738 
 14448        1:? 1:temporal       0.5 
 14449        1:? 2:atempora       0.756 
 14450        1:? 2:atempora       0.619 
 14451        1:? 1:temporal       0.595 
 14452        1:? 2:atempora       0.623 
 14453        1:? 2:atempora       0.545 
 14454        1:? 2:atempora       0.546 
 14455        1:? 1:temporal       0.639 
 14456        1:? 1:temporal       0.57 
 14457        1:? 2:atempora       0.579 
